Rating,Title,Review_text,Sentiment
4.0,"In part one, released in 2018, a terrifying female spirit abducted lone men at night and stripped them. The second part centers on Sarkata's kidnapping of young, contemporary ladies because he has a grudge against Stree. He shaves their heads and makes them drape a white saree. It is very evident that #Stree2 was created only to capitalize on the success of the first instalment. Some scenes are funny, but many are blatantly asinine. Overall, the movie is a massive let down. Rajkummar Rao, as always, delivers a credible performance. But after watching him in #SrikanthMovie, I felt he certainly deserved a far superior script. Running time needs to be reduced by 25 minutes. Rating 2/5.","In part one, released in 2018, a terrifying female spirit abducted lone men at night and stripped them. The second part centers on Sarkata's kidnapping of young, contemporary ladies because he has a grudge against Stree. He shaves their heads and makes them drape a white saree. It is very evident that #Stree2 was created only to capitalize on the success of the first instalment. Some scenes are funny, but many are blatantly asinine. Overall, the movie is a massive let down. Rajkummar Rao, as always, delivers a credible performance. But after watching him in #SrikanthMovie, I felt he certainly deserved a far superior script. Running time needs to be reduced by 25 minutes. Rating 2/5.",0
10.0,"In times when visually spectacular action films full of violence where thought to be the only way to get the audience out of their homes STREE 2 proved us all wrong and also proved that the only thing which the audience craves for in any film is good quality entertainment which would be able to keep the ever distracted audience's attention on the film and mesmerize them with the magic of cinema ,which STREE 2 has successfully managed....

Everything was superb but rajkumar rao sir really went outdid himself .His accent was extremely hilarious and brilliant. The comic timing of the entire cast was outstanding too. Hats of to the writers and the whole cast of Stree2.","In times when visually spectacular action films full of violence where thought to be the only way to get the audience out of their homes STREE 2 proved us all wrong and also proved that the only thing which the audience craves for in any film is good quality entertainment which would be able to keep the ever distracted audience's attention on the film and mesmerize them with the magic of cinema ,which STREE 2 has successfully managed....

Everything was superb but rajkumar rao sir really went outdid himself .His accent was extremely hilarious and brilliant. The comic timing of the entire cast was outstanding too. Hats of to the writers and the whole cast of Stree2.",1
6.0,Loved the first one bt this time they are lack to manage that type of Aura which they have in previous Installment. In first installment we have that horryfying content when stree comes on screen. But this time in Act of Sarkate they are lacked here. Even after watching Munjya we expect that it was on of the best in horror comedy n also expect that their is horror comedy at peak. But they lack in horror n comedy is ok ok not that much funny. As the actors were done good job bt that story n scriptwriter is main culprit in it. First installment also have good songs as we loved it till now bt this time they lacked also in it.,Loved the first one bt this time they are lack to manage that type of Aura which they have in previous Installment. In first installment we have that horryfying content when stree comes on screen. But this time in Act of Sarkate they are lacked here. Even after watching Munjya we expect that it was on of the best in horror comedy n also expect that their is horror comedy at peak. But they lack in horror n comedy is ok ok not that much funny. As the actors were done good job bt that story n scriptwriter is main culprit in it. First installment also have good songs as we loved it till now bt this time they lacked also in it.,1
9.0,"One unique thing I noticed in Stree 2 was how well the actors portrayed the small-town vibe. The cast, especially the supporting actors like Pankaj Tripathi and Abhishek Banerjee, really brought the village setting to life. Their performances made the town feel like a character in itself, with all its quirks and traditions. I loved how the actors' interactions added authenticity to the setting, making the story feel more real. The way they embraced the local culture and folklore was a big part of what made the movie so engaging. I loved how the actors' interactions added authenticity to the setting, making the story feel more real.","One unique thing I noticed in Stree 2 was how well the actors portrayed the small-town vibe. The cast, especially the supporting actors like Pankaj Tripathi and Abhishek Banerjee, really brought the village setting to life. Their performances made the town feel like a character in itself, with all its quirks and traditions. I loved how the actors' interactions added authenticity to the setting, making the story feel more real. The way they embraced the local culture and folklore was a big part of what made the movie so engaging. I loved how the actors' interactions added authenticity to the setting, making the story feel more real.",1
9.0,"This is exactly what I expected from this movie. Considering the casting, story, acting & thrill of the first part I knew the crew is goning to cook with second part. I'll not say much & without spoiling it for anyone I'll say it's must watch movie from Bollywood for Big Screen. The experience we got on big screen, I swear OTT release isn't going to do justice to it if you are planning to watch after OTT release. Stree 2 is an excellent movie with on time comic timings with well written story & a pinch of horror. The actors did justice to there desired role, the casting is the best reason why both parts of this movie are so good. I personally don't like bollywood movies lately, but this one made me excited right after the trailor release. Must watch on big screen for best experience.","This is exactly what I expected from this movie. Considering the casting, story, acting & thrill of the first part I knew the crew is goning to cook with second part. I'll not say much & without spoiling it for anyone I'll say it's must watch movie from Bollywood for Big Screen. The experience we got on big screen, I swear OTT release isn't going to do justice to it if you are planning to watch after OTT release. Stree 2 is an excellent movie with on time comic timings with well written story & a pinch of horror. The actors did justice to there desired role, the casting is the best reason why both parts of this movie are so good. I personally don't like bollywood movies lately, but this one made me excited right after the trailor release. Must watch on big screen for best experience.",1
7.0,"#Stree2 is completely #RajkummarRao , #PankajTripathi & #AbhishekBanerjee show The comic timing, the dialogue delivery and the manner in which they generate laughter in horrific as well as emotional moments is superb.. The first half is so entertaining because of them that not a single moment you will feel bored. The second half has moments which one will make the movie an unforgettable one.

#shraddhakapoor is the powerful force of the movie. She is the one who drives the movie in the 2nd half.

The dialogues, BGM , music are so apt in the movie that will chuckle everytime.

Overall a movie not to be missed, for the comic but also the message that it gives at the end.

#AmarKaushik #MaddockFilms.","#Stree2 is completely #RajkummarRao , #PankajTripathi & #AbhishekBanerjee show The comic timing, the dialogue delivery and the manner in which they generate laughter in horrific as well as emotional moments is superb.. The first half is so entertaining because of them that not a single moment you will feel bored. The second half has moments which one will make the movie an unforgettable one.

#shraddhakapoor is the powerful force of the movie. She is the one who drives the movie in the 2nd half.

The dialogues, BGM , music are so apt in the movie that will chuckle everytime.

Overall a movie not to be missed, for the comic but also the message that it gives at the end.

#AmarKaushik #MaddockFilms.",1
1.0,"The movie seems to have been created without much care for its storyline or structure. There is no coherent plot, and the narrative fails to maintain any rhythm or logic. It appears as though the filmmakers put this together just for the sake of doing so, rather than crafting an engaging story. If you're planning to watch this film, it's best to turn off your brain, as it is more likely to leave you with a headache than deliver laughs or thrills. While there may be one or two songs that are somewhat enjoyable, the performances from the cast fall flat, as every actor seems to have been part of a mindless and poorly directed film. The entire experience feels like a waste of both time and money, and even a standard Hindi-dubbed South Indian film offers much better entertainment in comparison. Ultimately, the movie disappoints on multiple fronts, making it a regrettable watch for most viewers.","The movie seems to have been created without much care for its storyline or structure. There is no coherent plot, and the narrative fails to maintain any rhythm or logic. It appears as though the filmmakers put this together just for the sake of doing so, rather than crafting an engaging story. If you're planning to watch this film, it's best to turn off your brain, as it is more likely to leave you with a headache than deliver laughs or thrills. While there may be one or two songs that are somewhat enjoyable, the performances from the cast fall flat, as every actor seems to have been part of a mindless and poorly directed film. The entire experience feels like a waste of both time and money, and even a standard Hindi-dubbed South Indian film offers much better entertainment in comparison. Ultimately, the movie disappoints on multiple fronts, making it a regrettable watch for most viewers.",0
9.0,"""Stree 2,"" the highly anticipated sequel to the 2018 horror-comedy hit, returns to the haunted town of Chanderi with a fresh and terrifying twist. Directed by Amar Kaushik and written by Niren Bhatt, the film follows Vicky (Rajkummar Rao) and his friends as they once again face off against a supernatural threat, this time a headless entity that is mysteriously abducting women.

The film masterfully blends elements of horror, comedy, and suspense, creating a gritty and gripping narrative that keeps audiences on the edge of their seats. The direction by Amar Kaushik is sharp and precise, ensuring that the story unfolds at a fast pace without losing any of its comedic charm. The cinematography by Jishnu Bhattacharjee captures the eerie atmosphere of Chanderi perfectly, while Hemanti Sarkar's editing ensures a smooth and engaging viewing experience.

Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi, Abhishek Banerjee, and Aparshakti Khurana all deliver standout performances, breathing life into their characters with a perfect balance of humor and tension. Their chemistry and timing are impeccable, making the film as entertaining as it is thrilling.

The background score by Justin Varghese is appropriately eerie and enhances the suspense, while the songs by Sachin-Jigar fit well within the film's context, even if they aren't particularly memorable outside of it. The film's ability to seamlessly integrate its various elements-story, screenplay, and music-into a cohesive whole is a testament to the talent of everyone involved.

With a budget of 50 crore and a box office collection estimated at 199 crore, ""Stree 2"" has proven to be a commercial success as well, appealing to both horror enthusiasts and fans of the original film. The movie is a must-watch, not just for those who enjoyed the first ""Stree,"" but for anyone looking for a film that combines chills, laughs, and a fast-paced plot.

Rating: 9/10 or 4.5/5 - ""Stree 2"" is a well-crafted sequel that delivers on its promise, offering a perfect mix of horror, comedy, and action. It's a film that engages from start to finish, making it a must-watch for fans of the genre and beyond.","""Stree 2,"" the highly anticipated sequel to the 2018 horror-comedy hit, returns to the haunted town of Chanderi with a fresh and terrifying twist. Directed by Amar Kaushik and written by Niren Bhatt, the film follows Vicky (Rajkummar Rao) and his friends as they once again face off against a supernatural threat, this time a headless entity that is mysteriously abducting women.

The film masterfully blends elements of horror, comedy, and suspense, creating a gritty and gripping narrative that keeps audiences on the edge of their seats. The direction by Amar Kaushik is sharp and precise, ensuring that the story unfolds at a fast pace without losing any of its comedic charm. The cinematography by Jishnu Bhattacharjee captures the eerie atmosphere of Chanderi perfectly, while Hemanti Sarkar's editing ensures a smooth and engaging viewing experience.

Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi, Abhishek Banerjee, and Aparshakti Khurana all deliver standout performances, breathing life into their characters with a perfect balance of humor and tension. Their chemistry and timing are impeccable, making the film as entertaining as it is thrilling.

The background score by Justin Varghese is appropriately eerie and enhances the suspense, while the songs by Sachin-Jigar fit well within the film's context, even if they aren't particularly memorable outside of it. The film's ability to seamlessly integrate its various elements-story, screenplay, and music-into a cohesive whole is a testament to the talent of everyone involved.

With a budget of 50 crore and a box office collection estimated at 199 crore, ""Stree 2"" has proven to be a commercial success as well, appealing to both horror enthusiasts and fans of the original film. The movie is a must-watch, not just for those who enjoyed the first ""Stree,"" but for anyone looking for a film that combines chills, laughs, and a fast-paced plot.

Rating: 9/10 or 4.5/5 - ""Stree 2"" is a well-crafted sequel that delivers on its promise, offering a perfect mix of horror, comedy, and action. It's a film that engages from start to finish, making it a must-watch for fans of the genre and beyond.",1
7.0,"This sequel is total fun to watch from start to end. Story starts with girls getting abducted n haunted in Chanderi village n Vicky has to again save village with the help of Stree. Though story doesn't have any such jumpscare horror elements or any intense horror storyline, yet what makes it unique is its execution. It's a treat to watch as comedy horror. The idea of clubbing ichchadhari Bhediya with Stree was fantastic. Rajkumar Rao n Shraddha Kapoor are too good in lead roles. Available in Amazon Prime, my ratings 7/10!

This sequel is total fun to watch from start to end. Story starts with girls getting abducted n haunted in Chanderi village n Vicky has to again save village with the help of Stree. Though story doesn't have any such jumpscare horror elements or any intense horror storyline, yet what makes it unique is its execution. It's a treat to watch as comedy horror. The idea of clubbing Bhediya with Stree was fantastic. Rajkumar Rao n Shraddha Kapoor are too good in lead roles. Available in Amazon Prime, my ratings 7/10!","This sequel is total fun to watch from start to end. Story starts with girls getting abducted n haunted in Chanderi village n Vicky has to again save village with the help of Stree. Though story doesn't have any such jumpscare horror elements or any intense horror storyline, yet what makes it unique is its execution. It's a treat to watch as comedy horror. The idea of clubbing ichchadhari Bhediya with Stree was fantastic. Rajkumar Rao n Shraddha Kapoor are too good in lead roles. Available in Amazon Prime, my ratings 7/10!

This sequel is total fun to watch from start to end. Story starts with girls getting abducted n haunted in Chanderi village n Vicky has to again save village with the help of Stree. Though story doesn't have any such jumpscare horror elements or any intense horror storyline, yet what makes it unique is its execution. It's a treat to watch as comedy horror. The idea of clubbing Bhediya with Stree was fantastic. Rajkumar Rao n Shraddha Kapoor are too good in lead roles. Available in Amazon Prime, my ratings 7/10!",1
1.0,"""Stree Part 2"" falls into the trap of being just another typical Bollywood movie, losing the essence of what could have been a solid horror film. The decision to infuse cheap comedy and unnecessary subplots dilutes the tension and atmosphere that horror fans crave. Instead of building on the eerie and suspenseful foundation of the first part, the sequel tries too hard to cater to a wider audience, sacrificing the horror element for laughs and distractions. It's disappointing to see what could have been a gripping follow-up turn into a mishmash of genres, leaving little to remember and even less to be scared of.","""Stree Part 2"" falls into the trap of being just another typical Bollywood movie, losing the essence of what could have been a solid horror film. The decision to infuse cheap comedy and unnecessary subplots dilutes the tension and atmosphere that horror fans crave. Instead of building on the eerie and suspenseful foundation of the first part, the sequel tries too hard to cater to a wider audience, sacrificing the horror element for laughs and distractions. It's disappointing to see what could have been a gripping follow-up turn into a mishmash of genres, leaving little to remember and even less to be scared of.",0
8.0,"Among the releases this long weekend in India, I think Stree 2 was most anticipated and welcomed.

It did not disappoint; the comedy scenes were well executed and the references of ither movies worked great.

There are two special appearances, one of Akshay Kumar and another Varun Dhawan. Both were entertaining.

The camaraderie between Pankaj Tripathi, Rao and Khurrana was what I expected to enjoy it was the worth the payment.

Shraddha Kapoor looks just as amazing as always.

Last song Khoobsurat was good to listen.

However, a few scenes were not very interesting to watch and just simply extended the runtime. 2 hours runtime would have been brilliant too.","Among the releases this long weekend in India, I think Stree 2 was most anticipated and welcomed.

It did not disappoint; the comedy scenes were well executed and the references of ither movies worked great.

There are two special appearances, one of Akshay Kumar and another Varun Dhawan. Both were entertaining.

The camaraderie between Pankaj Tripathi, Rao and Khurrana was what I expected to enjoy it was the worth the payment.

Shraddha Kapoor looks just as amazing as always.

Last song Khoobsurat was good to listen.

However, a few scenes were not very interesting to watch and just simply extended the runtime. 2 hours runtime would have been brilliant too.",1
7.0,"Loved all characters specially Rajkumar, Pankaj tripathi and abhishek banarjee.

Mazza aa gaya!

**Street 2** is a Bollywood horror-comedy that continues the story from the first movie, ""Stree."" The film brings back the main characters, including Rajkummar Rao, Shraddha Kapoor, and Pankaj Tripathi, who play their roles well, adding humor and drama to the spooky storyline.

The story picks up with the mysterious spirit, Stree, who is still haunting the town. The characters come together to solve the mystery and stop Stree once and for all. There are some funny moments, clever dialogues, and a good mix of scares and laughs.

However, the movie has its flaws. The plot sometimes feels stretched, and some parts might not be as exciting or scary as expected. The first half is engaging, but the second half might lose some of your interest. The climax is decent, but it could have been stronger.

Overall, ""Stree 2"" is a fun watch if you enjoyed the first movie. It combines comedy and horror in a way that entertains but doesn't offer much new. If you liked the characters and humor from ""Stree,"" you'll probably enjoy this sequel too.","Loved all characters specially Rajkumar, Pankaj tripathi and abhishek banarjee.

Mazza aa gaya!

**Street 2** is a Bollywood horror-comedy that continues the story from the first movie, ""Stree."" The film brings back the main characters, including Rajkummar Rao, Shraddha Kapoor, and Pankaj Tripathi, who play their roles well, adding humor and drama to the spooky storyline.

The story picks up with the mysterious spirit, Stree, who is still haunting the town. The characters come together to solve the mystery and stop Stree once and for all. There are some funny moments, clever dialogues, and a good mix of scares and laughs.

However, the movie has its flaws. The plot sometimes feels stretched, and some parts might not be as exciting or scary as expected. The first half is engaging, but the second half might lose some of your interest. The climax is decent, but it could have been stronger.

Overall, ""Stree 2"" is a fun watch if you enjoyed the first movie. It combines comedy and horror in a way that entertains but doesn't offer much new. If you liked the characters and humor from ""Stree,"" you'll probably enjoy this sequel too.",1
9.0,"What a movie outstanding. Pankaj tripathi rajkumar rao aparshakti khurana shradhaa kapoor avishek banerjee everyone acting superb. 6year later stree team is back first to last engeging. And stree2 one of the best movie of 2024. Direction.screenplay, acting music song everything best. And akshay kumar cameo different level.... and good direction... and horror scene literally goosebumps. Vicky plz.. this dialouge different level. Rajkumar rao and shradhaa kapoor chemistry superb.. and varun dhawan cameo as a bhediya superb... totaly paisa wasool movie.. best horror comedy movie 2024 best sequel.","What a movie outstanding. Pankaj tripathi rajkumar rao aparshakti khurana shradhaa kapoor avishek banerjee everyone acting superb. 6year later stree team is back first to last engeging. And stree2 one of the best movie of 2024. Direction.screenplay, acting music song everything best. And akshay kumar cameo different level.... and good direction... and horror scene literally goosebumps. Vicky plz.. this dialouge different level. Rajkumar rao and shradhaa kapoor chemistry superb.. and varun dhawan cameo as a bhediya superb... totaly paisa wasool movie.. best horror comedy movie 2024 best sequel.",1
1.0,"This is my first review on IMDb. This movie was so bad that I had to leave a review. The movie starts slow, and you sort of enjoy the old familiar characters, thinking it's going to be amazing like the first one. But this movie is just bad, from the characters' overacting to the awkward introduction of the music, and even the chemistry between the characters is really poor. The CG and effects are subpar and don't justify the film's existence. Storywise, it was just as bad as the last one, lacking any depth or creativity. It feels like the movie was made for people with an IQ below 70. Honestly, I couldn't believe how low the bar was set for this sequel.","This is my first review on IMDb. This movie was so bad that I had to leave a review. The movie starts slow, and you sort of enjoy the old familiar characters, thinking it's going to be amazing like the first one. But this movie is just bad, from the characters' overacting to the awkward introduction of the music, and even the chemistry between the characters is really poor. The CG and effects are subpar and don't justify the film's existence. Storywise, it was just as bad as the last one, lacking any depth or creativity. It feels like the movie was made for people with an IQ below 70. Honestly, I couldn't believe how low the bar was set for this sequel.",0
9.0,"I loved the way Stree 2 explored the backstory of the headless ghost. The flashback scenes were both eerie and fascinating, adding depth to the plot. The way the ghost's story was revealed piece by piece kept me engaged, and I found myself sympathizing with the ghost in a way I didn't expect. The blend of horror and emotion in these scenes was really well done, making the ghost more than just a scary figure. It added a lot to the overall story and made the movie even more interesting. The blend of horror and emotion in these scenes was really well done, making the ghost more than just a scary figure. It added a lot to the overall story and made the movie even more interesting.","I loved the way Stree 2 explored the backstory of the headless ghost. The flashback scenes were both eerie and fascinating, adding depth to the plot. The way the ghost's story was revealed piece by piece kept me engaged, and I found myself sympathizing with the ghost in a way I didn't expect. The blend of horror and emotion in these scenes was really well done, making the ghost more than just a scary figure. It added a lot to the overall story and made the movie even more interesting. The blend of horror and emotion in these scenes was really well done, making the ghost more than just a scary figure. It added a lot to the overall story and made the movie even more interesting.",1
8.0,"The number of Easter eggs and the strong attention to detail are enough reasons to love Stree 2 (Woman 2) if not for the good writing and execution of common horror comedy tropes. I had a ball watching Vicky and his motley crew of weirdos trying to save the village from yet another supernatural entity, which is all tied to the Maddock universe. Every time you feel that Stree 2 cannot deliver any more laughs or chills, you are wrong. It keeps on giving and makes you wanting for more. Although it gets a bit slow in the middle and overwhelming towards the end, I don't think it affected my viewing experience. A fat 8 out of 10 stars for this incredible work.","The number of Easter eggs and the strong attention to detail are enough reasons to love Stree 2 (Woman 2) if not for the good writing and execution of common horror comedy tropes. I had a ball watching Vicky and his motley crew of weirdos trying to save the village from yet another supernatural entity, which is all tied to the Maddock universe. Every time you feel that Stree 2 cannot deliver any more laughs or chills, you are wrong. It keeps on giving and makes you wanting for more. Although it gets a bit slow in the middle and overwhelming towards the end, I don't think it affected my viewing experience. A fat 8 out of 10 stars for this incredible work.",1
4.0,"Total waste of a wonderful story from 1st part. In 2nd part everything falls apart story, over acting at times excluding Pankaj ji. All Cameos are total waste. The Sarkata was over exposed in the film for audience, and later it became a caricature, like Munjya. Whole film is just laughs and jump scares. Same people who made 1st part should have known every well what worked in 1st part. Never over expose your ghost, keep it bare minimum, you loose the essence of being scared or frighten. I still say go and watch 1st part. Now a days all horror comedy films are only comedy of cheap jokes. Yes it made money, but at the cost of not making a good film. I could take a break in between and come back after 10 mins to realize the movie is there, where i had left it.....bcoz i did take a break before interval.","Total waste of a wonderful story from 1st part. In 2nd part everything falls apart story, over acting at times excluding Pankaj ji. All Cameos are total waste. The Sarkata was over exposed in the film for audience, and later it became a caricature, like Munjya. Whole film is just laughs and jump scares. Same people who made 1st part should have known every well what worked in 1st part. Never over expose your ghost, keep it bare minimum, you loose the essence of being scared or frighten. I still say go and watch 1st part. Now a days all horror comedy films are only comedy of cheap jokes. Yes it made money, but at the cost of not making a good film. I could take a break in between and come back after 10 mins to realize the movie is there, where i had left it.....bcoz i did take a break before interval.",0
8.0,"Before the interval, ""Stree 2"" offers an engaging mix of humor and horror. The film quickly reintroduces familiar characters while introducing new elements and twists to keep things fresh. Rajkummar Rao and Shraddha Kapoor's chemistry remains a highlight, and the addition of new characters adds vitality to the plot.

The first half strikes a good balance between suspense and comedy, featuring intriguing plot twists and some genuine scares. The special effects and cinematography enhance the viewing experience, making the film visually appealing.

While some parts might feel a bit slow, the first half effectively sets up the story and keeps the audience interested with its entertaining and dynamic approach.

After the interval, ""Stree 2"" continues with its blend of horror and comedy but may face some pacing issues. The narrative picks up from where it left off, with more emphasis on unraveling the ghostly mystery and character development. The film delves deeper into its folklore elements, exploring new twists and turns that aim to keep the audience intrigued.

However, the second half can feel a bit uneven, with some scenes dragging on or feeling less impactful compared to the first half. The humor remains consistent, but the horror elements might not deliver the same level of suspense or novelty. Despite this, the film's performances, especially from the lead actors, and its visual effects continue to engage viewers.

Overall, while ""Stree 2"" maintains its charm and provides some entertaining moments after the interval, it might not sustain the same momentum or freshness throughout its entirety.","Before the interval, ""Stree 2"" offers an engaging mix of humor and horror. The film quickly reintroduces familiar characters while introducing new elements and twists to keep things fresh. Rajkummar Rao and Shraddha Kapoor's chemistry remains a highlight, and the addition of new characters adds vitality to the plot.

The first half strikes a good balance between suspense and comedy, featuring intriguing plot twists and some genuine scares. The special effects and cinematography enhance the viewing experience, making the film visually appealing.

While some parts might feel a bit slow, the first half effectively sets up the story and keeps the audience interested with its entertaining and dynamic approach.

After the interval, ""Stree 2"" continues with its blend of horror and comedy but may face some pacing issues. The narrative picks up from where it left off, with more emphasis on unraveling the ghostly mystery and character development. The film delves deeper into its folklore elements, exploring new twists and turns that aim to keep the audience intrigued.

However, the second half can feel a bit uneven, with some scenes dragging on or feeling less impactful compared to the first half. The humor remains consistent, but the horror elements might not deliver the same level of suspense or novelty. Despite this, the film's performances, especially from the lead actors, and its visual effects continue to engage viewers.

Overall, while ""Stree 2"" maintains its charm and provides some entertaining moments after the interval, it might not sustain the same momentum or freshness throughout its entirety.",1
1.0,Worst movie ever. I am not able to digest the fact that people have given this much rating for it. 17 worst jokes and 2 item songs and bollywood fans are thrilled. What about plot? Does the director know that there is something called as screenplay in a movie. There is no logic whatsoever to many apsects of this movie. Utter bakwas !!. Don't waste your time watching this one!!!!. The wolf character and the mental hospital has no connection at all to the main plot. I don't know how actors accept to perform such kind of acts and lose respect. How did this movie become a blockbuster will be a mistery that not even Sherlock homes can solve.,Worst movie ever. I am not able to digest the fact that people have given this much rating for it. 17 worst jokes and 2 item songs and bollywood fans are thrilled. What about plot? Does the director know that there is something called as screenplay in a movie. There is no logic whatsoever to many apsects of this movie. Utter bakwas !!. Don't waste your time watching this one!!!!. The wolf character and the mental hospital has no connection at all to the main plot. I don't know how actors accept to perform such kind of acts and lose respect. How did this movie become a blockbuster will be a mistery that not even Sherlock homes can solve.,0
8.0,"After banishing the poltergeist, Vicky and the town of Chanderi enjoy a time of peace and prosperity. After some years, a letter arrives warning Vicky and his gang of the coming of another evil being. When one of Vicky's friends' girlfriend is abducted, they realize the forward-thinking women of the town have not just been leaving; a headless demon has kidnapped them. Vicky must enlist the help of all his friends to find the kidnapped woman and save Chanderi from yet another evil being.

This sequel horror comedy is a great watch, especially after watching the first one. The story is built on and continues from the first installment. Watching the first one is optional since the movie does an excellent job of recapping what happened in the first one. The movie is full of comedy, with some jump scares peppered throughout. The movie has some easter eggs and is setting up for a potential horror comedy universe. The movie has a long runtime, clocking in at two hours and twenty-seven minutes. This is an excellent movie with a unique story and in a genre of its own; I highly recommend it to any Bollywood fan or anyone looking for something different.","After banishing the poltergeist, Vicky and the town of Chanderi enjoy a time of peace and prosperity. After some years, a letter arrives warning Vicky and his gang of the coming of another evil being. When one of Vicky's friends' girlfriend is abducted, they realize the forward-thinking women of the town have not just been leaving; a headless demon has kidnapped them. Vicky must enlist the help of all his friends to find the kidnapped woman and save Chanderi from yet another evil being.

This sequel horror comedy is a great watch, especially after watching the first one. The story is built on and continues from the first installment. Watching the first one is optional since the movie does an excellent job of recapping what happened in the first one. The movie is full of comedy, with some jump scares peppered throughout. The movie has some easter eggs and is setting up for a potential horror comedy universe. The movie has a long runtime, clocking in at two hours and twenty-seven minutes. This is an excellent movie with a unique story and in a genre of its own; I highly recommend it to any Bollywood fan or anyone looking for something different.",1
1.0,"Then bediya now stree2, why do you even want to create a universe without characters.

Stree is a fresh entertainer with witty comedy and horror, but stree 2 has neither.

Neither the story written well nor the cast were given importance for the story.

Most funny part is bringing bediya to stree 2, just to kill few heads and get knocked out by body.

Making fun of own characters is not how you make an universe of movies.

The hype went wrong with fake ratings and thats a big let down.

First half goes well till a point and second half is a complete I have seen this before moments.

Go wth low expectations and come with the same.","Then bediya now stree2, why do you even want to create a universe without characters.

Stree is a fresh entertainer with witty comedy and horror, but stree 2 has neither.

Neither the story written well nor the cast were given importance for the story.

Most funny part is bringing bediya to stree 2, just to kill few heads and get knocked out by body.

Making fun of own characters is not how you make an universe of movies.

The hype went wrong with fake ratings and thats a big let down.

First half goes well till a point and second half is a complete I have seen this before moments.

Go wth low expectations and come with the same.",0
9.0,"*Stree 2* is a must-watch theatrical experience, starting with a captivating portrayal of the antagonist and a gripping screenplay. Pankaj Tripathi's humor and impeccable dialogue delivery highlight why he's a gem in the industry. Aparshakti Khuranna enjoys more screen time, beautifully portraying friendship with Rajkummar Rao. Abhishek Banerjee excels with his character's dialogue, and Rao's expressions set a new bar for actors. Shraddha Kapoor adds charm to the film. And guest apperances by three bollywood actors comes as a surprise. Overall, it's an entertaining and engaging movie to watch.","*Stree 2* is a must-watch theatrical experience, starting with a captivating portrayal of the antagonist and a gripping screenplay. Pankaj Tripathi's humor and impeccable dialogue delivery highlight why he's a gem in the industry. Aparshakti Khuranna enjoys more screen time, beautifully portraying friendship with Rajkummar Rao. Abhishek Banerjee excels with his character's dialogue, and Rao's expressions set a new bar for actors. Shraddha Kapoor adds charm to the film. And guest apperances by three bollywood actors comes as a surprise. Overall, it's an entertaining and engaging movie to watch.",1
4.0,"Alright, so I finally watched Stree 2 and I gotta say, it was a major disappointment. I was really excited for it, but it just didn't live up to the hype.

First off, the jokes were like someone just threw them at the screen without thinking. They felt so forced and unnatural. I mean, I get they were trying to make us laugh, but it was like they were trying too hard.

And don't even get me started on the scary parts. The VFX were just plain bad. Instead of being scary, it was more like, ""What is even happening?"" It gave me a headache, honestly.

Plus, the whole connection with Bhediya felt really forced. It was like they were trying to make a big deal out of nothing.

Overall, Stree 2 just wasn't it. It's a shame because the first one was actually pretty good.

What do you think about Stree 2?","Alright, so I finally watched Stree 2 and I gotta say, it was a major disappointment. I was really excited for it, but it just didn't live up to the hype.

First off, the jokes were like someone just threw them at the screen without thinking. They felt so forced and unnatural. I mean, I get they were trying to make us laugh, but it was like they were trying too hard.

And don't even get me started on the scary parts. The VFX were just plain bad. Instead of being scary, it was more like, ""What is even happening?"" It gave me a headache, honestly.

Plus, the whole connection with Bhediya felt really forced. It was like they were trying to make a big deal out of nothing.

Overall, Stree 2 just wasn't it. It's a shame because the first one was actually pretty good.

What do you think about Stree 2?",0
10.0,"One of the best sequel ever made! The humour,horror,music everything is top notch in the movie! Making it a thousand times worth watching! All characters and story writing is done superbly great As a big shraddha kapoor fan, want her scenes to be more but maybe that's demand of the script to make her character that impactfull..!

Eagerly Waiting for STREE3 now to know her more and about the connection between them also to know more about the terror return hinted at the last!!

Congratulations to the whole cast for the success!!

Lots of love to the whole team and our all time favourite shraddha!!","One of the best sequel ever made! The humour,horror,music everything is top notch in the movie! Making it a thousand times worth watching! All characters and story writing is done superbly great As a big shraddha kapoor fan, want her scenes to be more but maybe that's demand of the script to make her character that impactfull..!

Eagerly Waiting for STREE3 now to know her more and about the connection between them also to know more about the terror return hinted at the last!!

Congratulations to the whole cast for the success!!

Lots of love to the whole team and our all time favourite shraddha!!",1
9.0,"Stree 2 is fantastic movie in terms of content, execution, comedy, vfx and performances. People who want to enjoy time with their children or have full family time can watch this movie without second thoughts.

The story is interlinked to the story of Stree 1, hence the narrative feels like a continuation rather than an alien subject. Like Stree 1 the many characters of the movie played by extremely talented actors makes each moment enjoyable.

The whole production team and everyone else behind the cameras also deserve a standing ovation to carve out such a wonderful product.

So movie buffs, this one is to be enjoyed in theatres. Cheers!","Stree 2 is fantastic movie in terms of content, execution, comedy, vfx and performances. People who want to enjoy time with their children or have full family time can watch this movie without second thoughts.

The story is interlinked to the story of Stree 1, hence the narrative feels like a continuation rather than an alien subject. Like Stree 1 the many characters of the movie played by extremely talented actors makes each moment enjoyable.

The whole production team and everyone else behind the cameras also deserve a standing ovation to carve out such a wonderful product.

So movie buffs, this one is to be enjoyed in theatres. Cheers!",1
